时间 消耗/获得 物品名称 数量 物品位置 主属性 用途
大号
07-02 01:36 获得 钟灵 1 五号位6星 生命 御魂副本
07-02 01:32 获得 雪幽魂 1 五号位5星 生命 御魂副本
07-02 01:32 获得 地藏像 1 六号位6星 防御加成 御魂副本
07-02 01:31 获得 魍魉之匣 1 三号位5星 防御 御魂副本
07-02 01:29 获得 招财猫 1 二号位5星 防御加成 御魂副本
07-02 01:28 获得 魅妖 1 二号位6星 生命加成 御魂副本
07-02 01:26 获得 狰 1 三号位5星 防御 御魂副本
07-02 01:25 获得 雪幽魂 1 二号位6星 速度 御魂副本
07-02 01:25 获得 轮入道 1 二号位5星 生命加成 御魂副本
07-02 01:23 获得 反枕 1 四号位5星 攻击加成 御魂副本
07-02 01:22 获得 雪幽魂 1 五号位5星 生命 御魂副本
07-02 01:22 获得 蚌精 1 六号位5星 攻击加成 御魂副本
07-02 01:22 获得 针女 1 二号位6星 防御加成 御魂副本
07-02 01:17 获得 阴摩罗 1 一号位5星 攻击 御魂副本
07-02 01:17 获得 蝠翼 1 四号位5星 攻击加成 御魂副本
07-02 01:16 获得 狰 1 二号位5星 速度 御魂副本
07-02 01:16 获得 针女 1 五号位6星 生命 御魂副本
07-02 01:12 获得 钟灵 1 五号位5星 生命 御魂副本
07-02 01:10 获得 魍魉之匣 1 三号位5星 防御 御魂副本
07-02 01:07 获得 蝠翼 1 一号位5星 攻击 御魂副本
07-02 01:07 获得 心眼 1 二号位5星 攻击加成 御魂副本
07-02 01:07 获得 蝠翼 1 四号位5星 攻击加成 御魂副本
07-02 01:06 获得 雪幽魂 1 五号位5星 生命 御魂副本
07-02 01:05 获得 招财猫 1 四号位5星 效果抵抗 御魂副本
07-02 01:02 获得 狰 1 四号位6星 生命加成 御魂副本
07-02 01:00 获得 日女巳时 1 六号位5星 暴击伤害 御魂副本
07-02 01:00 获得 三味 1 四号位5星 防御加成 御魂副本
07-02 00:59 获得 被服 1 二号位5星 生命加成 御魂副本
07-02 00:58 获得 地藏像 1 六号位6星 攻击加成 御魂副本
07-02 00:58 获得 针女 1 四号位5星 攻击加成 御魂副本
07-02 00:56 获得 轮入道 1 六号位5星 生命加成 御魂副本
07-02 00:52 获得 招财猫 1 二号位5星 攻击加成 御魂副本
07-02 00:19 获得 镇墓兽 1 一号位6星 攻击 神秘商店购买
